timestamp,metric,value
2025-06-12 23:27:18,customer_state_total,72.0 KiB
2025-06-12 23:27:18,customer_state,8.0 KiB
2025-06-12 23:27:18,customer_state_indexes,64.0 KiB
2025-06-12 23:27:18,customer_state_pkey,8.0 KiB
2025-06-12 23:27:18,idx_state_id_at_desc,8.0 KiB
2025-06-12 23:27:18,idx_state_at_brin,24.0 KiB
2025-06-13 00:27:18,customer_state_total,29.8 MiB
2025-06-13 00:27:18,customer_state,25.3 MiB
2025-06-13 00:27:18,customer_state_indexes,4.4 MiB
2025-06-13 00:27:18,customer_state_pkey,2.2 MiB
2025-06-13 00:27:18,idx_state_id_at_desc,2.2 MiB
2025-06-13 00:27:18,idx_state_at_brin,24.0 KiB
2025-06-13 01:27:18,customer_state_total,59.8 MiB
2025-06-13 01:27:18,customer_state,50.9 MiB
2025-06-13 01:27:18,customer_state_indexes,8.9 MiB
2025-06-13 01:27:18,customer_state_pkey,4.5 MiB
2025-06-13 01:27:18,idx_state_id_at_desc,4.4 MiB
2025-06-13 01:27:18,idx_state_at_brin,24.0 KiB
2025-06-13 02:27:18,customer_state_total,90.6 MiB
2025-06-13 02:27:18,customer_state,77.4 MiB
2025-06-13 02:27:18,customer_state_indexes,13.2 MiB
2025-06-13 02:27:18,customer_state_pkey,6.7 MiB
2025-06-13 02:27:18,idx_state_id_at_desc,6.5 MiB
2025-06-13 02:27:18,idx_state_at_brin,24.0 KiB
