timestamp,metric,value
2025-06-14 09:24:38,total_size,40414414
2025-06-14 09:24:38,wal_size,16789504
2025-06-14 09:24:38,base_size,22892721
2025-06-14 09:54:39,total_size,73307986
2025-06-14 09:54:39,wal_size,33566720
2025-06-14 09:54:39,base_size,39009077
2025-06-14 10:24:40,total_size,88741714
2025-06-14 10:24:40,wal_size,33566720
2025-06-14 10:24:40,base_size,54450997
2025-06-14 10:54:41,total_size,104879954
2025-06-14 10:54:41,wal_size,33566720
2025-06-14 10:54:41,base_size,70581045
2025-06-14 11:24:42,total_size,120354642
2025-06-14 11:24:42,wal_size,33566720
2025-06-14 11:24:42,base_size,86063925
2025-06-14 11:54:42,total_size,133273426
2025-06-14 11:54:42,wal_size,33566720
2025-06-14 11:54:42,base_size,98974517
2025-06-14 12:24:43,total_size,149354322
2025-06-14 12:24:43,wal_size,33566720
2025-06-14 12:24:43,base_size,115071797
2025-06-14 12:54:44,total_size,182269778
2025-06-14 12:54:44,wal_size,50343936
2025-06-14 12:54:44,base_size,131193653
2025-06-14 13:24:45,total_size,197973842
2025-06-14 13:24:45,wal_size,50343936
2025-06-14 13:24:45,base_size,146905909
2025-06-14 13:54:45,total_size,62601042
2025-06-14 13:54:45,wal_size,33566720
2025-06-14 13:54:45,base_size,28302133
2025-06-14 14:24:46,total_size,78935890
2025-06-14 14:24:46,wal_size,33566720
2025-06-14 14:24:46,base_size,44653365
2025-06-14 14:54:47,total_size,95311698
2025-06-14 14:54:47,wal_size,33566720
2025-06-14 14:54:47,base_size,61012789
